Timestamp,Numero Timestamp,Indice,Media (°C),Mediana (°C),95° Perc. (°C),99° Perc. (°C),Massimo (°C),Soglia (°C),Media > Soglia,Mediana > Soglia,95° Perc. > Soglia,99° Perc. > Soglia,Massimo > Soglia,Data,Heat Wave
2023-08-22T15:00:00.000000000,496,WBGT,24.888961791992188,27.309438705444336,29.038828659057618,29.401221885681153,30.069664001464844,30.0,no,no,no,no,si,2023-08-22,heat wave
2023-08-23T13:00:00.000000000,500,Heat Index,103.90029907226562,79.50144958496094,199.75109481811518,234.4926412963867,296.5985107421875,40.6,si,si,si,si,si,2023-08-23,heat wave
2023-08-23T13:00:00.000000000,500,Humidex,37.76861099285755,41.84531098436045,45.753195089744466,46.54592122719118,47.69129697432783,45.0,no,no,si,si,si,2023-08-23,heat wave
2023-08-23T13:00:00.000000000,500,Lethal Heat Stress Index,24.652803421020508,26.43811798095703,27.950155639648436,28.32869836807251,28.962696075439453,27.0,no,no,si,si,si,2023-08-23,heat wave
2023-08-23T13:00:00.000000000,500,UTCI,37.07368087768555,41.1575927734375,44.80364055633545,45.37692600250244,46.431705474853516,46.0,no,no,no,no,si,2023-08-23,heat wave
2023-08-23T13:00:00.000000000,500,WBGT,25.095260620117188,27.40003776550293,29.42407970428467,29.82813760757446,30.454383850097656,30.0,no,no,no,no,si,2023-08-23,heat wave
2023-08-23T14:00:00.000000000,501,Heat Index,102.512939453125,77.2127914428711,199.80752105712887,233.7501348876953,302.8463134765625,40.6,si,si,si,si,si,2023-08-23,heat wave
2023-08-23T14:00:00.000000000,501,Humidex,37.956624620470876,42.24229641949779,45.914537132222975,46.626873741295896,47.7661490751845,45.0,no,no,si,si,si,2023-08-23,heat wave
2023-08-23T14:00:00.000000000,501,Lethal Heat Stress Index,24.64430046081543,26.581798553466797,27.7809868812561,28.14517301559448,28.513330459594727,27.0,no,no,si,si,si,2023-08-23,heat wave
2023-08-23T14:00:00.000000000,501,UTCI,37.39199447631836,41.618228912353516,45.29339122772217,45.87517211914062,46.78143310546875,46.0,no,no,no,no,si,2023-08-23,heat wave
2023-08-23T14:00:00.000000000,501,WBGT,25.17359161376953,27.59906578063965,29.450101852416992,29.851955642700194,30.400714874267578,30.0,no,no,no,no,si,2023-08-23,heat wave
2023-08-23T15:00:00.000000000,502,Heat Index,103.90715026855469,76.66545104980469,208.19777679443354,247.15915359497063,321.20404052734375,40.6,si,si,si,si,si,2023-08-23,heat wave
2023-08-23T15:00:00.000000000,502,Humidex,37.620348635029906,42.15733810865132,45.67024796513764,46.22779351270075,47.28924600611998,45.0,no,no,si,si,si,2023-08-23,heat wave
2023-08-23T15:00:00.000000000,502,Lethal Heat Stress Index,24.432512283325195,26.51731300354004,27.618951606750485,27.882289905548095,28.446840286254883,27.0,no,no,si,si,si,2023-08-23,heat wave
2023-08-23T15:00:00.000000000,502,UTCI,37.160884857177734,41.5120735168457,45.24720077514648,45.779544754028315,46.7657356262207,46.0,no,no,no,no,si,2023-08-23,heat wave
2023-08-23T15:00:00.000000000,502,WBGT,24.970308303833008,27.545217514038086,29.3099045753479,29.60696006774902,30.138362884521484,30.0,no,no,no,no,si,2023-08-23,heat wave
2023-08-24T13:00:00.000000000,506,Heat Index,111.48226165771484,87.22969818115234,204.08727798461885,254.17254165649408,315.631591796875,40.6,si,si,si,si,si,2023-08-24,heat wave
2023-08-24T13:00:00.000000000,506,Humidex,37.639020064136204,41.51300302435331,46.146130580868764,46.805187351634785,47.998618639858364,45.0,no,no,si,si,si,2023-08-24,heat wave
2023-08-24T13:00:00.000000000,506,Lethal Heat Stress Index,24.919172286987305,26.773616790771484,28.570568752288818,28.867112426757814,29.2994327545166,27.0,no,no,si,si,si,2023-08-24,heat wave
2023-08-24T13:00:00.000000000,506,UTCI,36.2252311706543,39.99224090576172,44.12387580871582,44.73716320037842,46.173728942871094,46.0,no,no,no,no,si,2023-08-24,heat wave
2023-08-24T13:00:00.000000000,506,WBGT,25.084604263305664,27.317623138427734,29.711189365386964,30.03290288925171,30.599292755126953,30.0,no,no,no,si,si,2023-08-24,heat wave
2023-08-24T14:00:00.000000000,507,Heat Index,109.00355529785156,83.20574951171875,207.5718421936035,254.02352706909164,318.8968505859375,40.6,si,si,si,si,si,2023-08-24,heat wave
2023-08-24T14:00:00.000000000,507,Humidex,37.61720449970428,41.493717963715596,46.45850609265301,47.01767666779807,47.805380927897204,45.0,no,no,si,si,si,2023-08-24,heat wave
2023-08-24T14:00:00.000000000,507,Lethal Heat Stress Index,24.729724884033203,26.47812271118164,28.42365846633911,28.7710991859436,29.22418975830078,27.0,no,no,si,si,si,2023-08-24,heat wave
2023-08-24T14:00:00.000000000,507,UTCI,36.55311584472656,40.494300842285156,44.812263107299806,45.38353343963623,46.2571907043457,46.0,no,no,no,no,si,2023-08-24,heat wave
2023-08-24T14:00:00.000000000,507,WBGT,25.02978515625,27.223764419555664,29.814956760406496,30.109041748046874,30.49665069580078,30.0,no,no,no,si,si,2023-08-24,heat wave
