Timestamp,Numero Timestamp,Indice,Media (°C),Mediana (°C),95° Perc. (°C),99° Perc. (°C),Massimo (°C),Soglia (°C),Media > Soglia,Mediana > Soglia,95° Perc. > Soglia,99° Perc. > Soglia,Massimo > Soglia,Data,Heat Wave
2013-08-07T13:00:00.000000000,18068,UTCI,33.552337646484375,35.59416961669922,44.109115791320804,45.221363945007326,46.597721099853516,46.0,no,no,no,no,si,2013-08-07,caso isolato
2013-08-07T13:00:00.000000000,18068,WBGT,22.2517147064209,23.980518341064453,28.496713733673097,29.49022518157959,30.82117462158203,30.0,no,no,no,no,si,2013-08-07,caso isolato
2013-08-07T14:00:00.000000000,18069,Heat Index,32.659915924072266,33.034820556640625,40.8470739364624,42.34295265197754,44.61677551269531,40.6,no,no,si,si,si,2013-08-07,caso isolato
2013-08-07T14:00:00.000000000,18069,Humidex,32.93244934082031,35.746490478515625,43.75057888031006,45.490047264099125,47.357933044433594,45.0,no,no,no,si,si,2013-08-07,caso isolato
2013-08-07T14:00:00.000000000,18069,Lethal Heat Stress Index,22.013235092163086,23.595779418945312,26.755606651306152,28.313302211761474,29.364919662475586,27.0,no,no,no,si,si,2013-08-07,caso isolato
2013-08-07T14:00:00.000000000,18069,UTCI,33.74949264526367,35.955345153808594,44.03640651702881,44.96567211151123,46.32209014892578,46.0,no,no,no,no,si,2013-08-07,caso isolato
2013-08-07T14:00:00.000000000,18069,WBGT,22.234189987182617,24.039546966552734,28.275609683990478,29.35932851791382,30.326034545898438,30.0,no,no,no,no,si,2013-08-07,caso isolato
2015-07-05T14:00:00.000000000,18975,Heat Index,34.40608596801758,35.93398666381836,41.926322555541994,42.91753917694092,44.51915740966797,40.6,no,no,si,si,si,2015-07-05,heat wave
2015-07-05T14:00:00.000000000,18975,Humidex,36.17227554321289,39.65267562866211,45.01977005004883,46.052271652221684,47.57027816772461,45.0,no,no,si,si,si,2015-07-05,heat wave
2015-07-05T14:00:00.000000000,18975,Lethal Heat Stress Index,24.15603256225586,26.110305786132812,27.843991184234618,28.318580513000487,29.06757354736328,27.0,no,no,si,si,si,2015-07-05,heat wave
2015-07-05T14:00:00.000000000,18975,UTCI,35.14902877807617,37.91655731201172,43.89574222564697,44.631159973144534,46.115970611572266,46.0,no,no,no,no,si,2015-07-05,heat wave
2015-07-05T14:00:00.000000000,18975,WBGT,24.25096321105957,26.334733963012695,29.059551429748534,29.5963138961792,30.376331329345703,30.0,no,no,no,no,si,2015-07-05,heat wave
2015-07-06T14:00:00.000000000,18981,Heat Index,34.723548889160156,36.033470153808594,42.21298351287842,43.1422745513916,44.835716247558594,40.6,no,no,si,si,si,2015-07-06,heat wave
2015-07-06T14:00:00.000000000,18981,Humidex,36.75546646118164,39.652198791503906,45.32280941009521,46.25732498168945,48.02833557128906,45.0,no,no,si,si,si,2015-07-06,heat wave
2015-07-06T14:00:00.000000000,18981,Lethal Heat Stress Index,24.41884994506836,26.06796646118164,28.06189203262329,28.56488759994507,30.213821411132812,27.0,no,no,si,si,si,2015-07-06,heat wave
2015-07-06T14:00:00.000000000,18981,UTCI,35.7263069152832,38.068580627441406,44.06405200958252,44.79525009155274,46.06195831298828,46.0,no,no,no,no,si,2015-07-06,heat wave
2015-07-06T14:00:00.000000000,18981,WBGT,24.57815933227539,26.32505989074707,29.23092861175537,29.735521488189697,30.705921173095703,30.0,no,no,no,no,si,2015-07-06,heat wave
2015-07-06T15:00:00.000000000,18982,Heat Index,34.62990188598633,36.02690887451172,42.10764179229736,42.79500392913818,45.57448196411133,40.6,no,no,si,si,si,2015-07-06,heat wave
2015-07-06T15:00:00.000000000,18982,Humidex,36.57746124267578,39.64092254638672,45.15698585510254,45.89340702056885,47.509090423583984,45.0,no,no,si,si,si,2015-07-06,heat wave
2015-07-06T15:00:00.000000000,18982,Lethal Heat Stress Index,24.27691650390625,26.0273494720459,27.87574710845947,28.46846260070801,29.566865921020508,27.0,no,no,si,si,si,2015-07-06,heat wave
2015-07-06T15:00:00.000000000,18982,UTCI,35.63907241821289,38.128929138183594,44.365240478515624,44.97708595275879,46.0881462097168,46.0,no,no,no,no,si,2015-07-06,heat wave
2015-07-06T15:00:00.000000000,18982,WBGT,24.471952438354492,26.349851608276367,29.107711124420167,29.527519969940187,30.377939224243164,30.0,no,no,no,no,si,2015-07-06,heat wave
2015-07-07T14:00:00.000000000,18987,Heat Index,35.227882385253906,36.64100646972656,43.29027423858643,44.201330490112305,46.03907775878906,40.6,no,no,si,si,si,2015-07-07,heat wave
2015-07-07T14:00:00.000000000,18987,Humidex,37.463958740234375,40.294227600097656,46.529408645629886,47.37417015075684,49.13787078857422,45.0,no,no,si,si,si,2015-07-07,heat wave
2015-07-07T14:00:00.000000000,18987,Lethal Heat Stress Index,24.844602584838867,26.25193214416504,28.95460977554321,29.415785331726074,30.343185424804688,27.0,no,no,si,si,si,2015-07-07,heat wave
2015-07-07T14:00:00.000000000,18987,UTCI,36.10060119628906,38.354026794433594,44.33667850494385,45.053525047302244,46.33592224121094,46.0,no,no,no,no,si,2015-07-07,heat wave
2015-07-07T14:00:00.000000000,18987,WBGT,24.979284286499023,26.66619873046875,29.914330673217773,30.348601818084717,31.267765045166016,30.0,no,no,no,si,si,2015-07-07,heat wave
2015-07-07T15:00:00.000000000,18988,Heat Index,35.051700592041016,36.06608581542969,43.30830326080322,44.10805263519287,45.35078430175781,40.6,no,no,si,si,si,2015-07-07,heat wave
2015-07-07T15:00:00.000000000,18988,Humidex,37.16511917114258,39.89460372924805,46.5097053527832,47.27749507904053,48.43211364746094,45.0,no,no,si,si,si,2015-07-07,heat wave
2015-07-07T15:00:00.000000000,18988,Lethal Heat Stress Index,24.67898178100586,26.108642578125,28.8592586517334,29.314194984436035,29.935089111328125,27.0,no,no,si,si,si,2015-07-07,heat wave
2015-07-07T15:00:00.000000000,18988,UTCI,35.85166931152344,37.883079528808594,44.61970195770264,45.298206100463865,46.51102828979492,46.0,no,no,no,no,si,2015-07-07,heat wave
2015-07-07T15:00:00.000000000,18988,WBGT,24.80791473388672,26.48865509033203,29.89319190979004,30.294541854858398,30.876941680908203,30.0,no,no,no,si,si,2015-07-07,heat wave
2015-07-08T14:00:00.000000000,18993,Heat Index,33.777645111083984,34.172882080078125,42.404924583435054,43.511604385375975,53.1580924987793,40.6,no,no,si,si,si,2015-07-08,heat wave
2015-07-08T14:00:00.000000000,18993,Humidex,33.54037857055664,37.668121337890625,45.5198350906372,46.62796138763428,48.13385009765625,45.0,no,no,si,si,si,2015-07-08,heat wave
2015-07-08T14:00:00.000000000,18993,Lethal Heat Stress Index,22.52813148498535,24.48798179626465,28.25910768508911,28.70400360107422,29.523279190063477,27.0,no,no,si,si,si,2015-07-08,heat wave
2015-07-08T14:00:00.000000000,18993,UTCI,33.03888702392578,36.09722137451172,44.15606269836425,45.00481048583985,46.847530364990234,46.0,no,no,no,no,si,2015-07-08,heat wave
2015-07-08T14:00:00.000000000,18993,WBGT,22.643259048461914,25.170166015625,29.333044815063477,29.935768280029297,30.735782623291016,30.0,no,no,no,no,si,2015-07-08,heat wave
2015-07-19T15:00:00.000000000,19060,Heat Index,33.77641677856445,34.75447082519531,41.39290313720703,42.04984733581543,43.988346099853516,40.6,no,no,si,si,si,2015-07-19,heat wave
2015-07-19T15:00:00.000000000,19060,Humidex,35.226524353027344,38.46549987792969,44.370798873901364,45.10753112792969,47.13406753540039,45.0,no,no,no,si,si,2015-07-19,heat wave
2015-07-19T15:00:00.000000000,19060,Lethal Heat Stress Index,23.60647201538086,25.261966705322266,27.603614425659178,28.15623863220215,28.95360565185547,27.0,no,no,si,si,si,2015-07-19,heat wave
2015-07-19T15:00:00.000000000,19060,UTCI,34.37919616699219,36.678836822509766,44.32120494842529,44.94282215118408,46.02873229980469,46.0,no,no,no,no,si,2015-07-19,heat wave
2015-07-19T15:00:00.000000000,19060,WBGT,23.698320388793945,25.67193603515625,28.662743759155273,29.113143138885498,30.207666397094727,30.0,no,no,no,no,si,2015-07-19,heat wave
2015-07-20T14:00:00.000000000,19065,Heat Index,33.82796859741211,35.19261932373047,41.76751861572266,42.5885046005249,44.29019546508789,40.6,no,no,si,si,si,2015-07-20,heat wave
2015-07-20T14:00:00.000000000,19065,Humidex,35.609458923339844,39.282257080078125,45.163512802124025,45.95997657775879,47.698402404785156,45.0,no,no,si,si,si,2015-07-20,heat wave
2015-07-20T14:00:00.000000000,19065,Lethal Heat Stress Index,24.067811965942383,26.132524490356445,28.65774621963501,29.132719707489013,30.053123474121094,27.0,no,no,si,si,si,2015-07-20,heat wave
2015-07-20T14:00:00.000000000,19065,UTCI,33.787235260009766,36.82057571411133,43.49220447540283,44.404163665771485,46.240909576416016,46.0,no,no,no,no,si,2015-07-20,heat wave
2015-07-20T14:00:00.000000000,19065,WBGT,23.98360252380371,26.171571731567383,29.22475929260254,29.658185920715333,30.560211181640625,30.0,no,no,no,no,si,2015-07-20,heat wave
2015-07-21T14:00:00.000000000,19071,Heat Index,34.6942253112793,36.446346282958984,42.49424743652344,43.16727970123291,44.69595718383789,40.6,no,no,si,si,si,2015-07-21,heat wave
2015-07-21T14:00:00.000000000,19071,Humidex,36.42142105102539,40.14356994628906,45.58004875183106,46.23927379608154,47.75327682495117,45.0,no,no,si,si,si,2015-07-21,heat wave
2015-07-21T14:00:00.000000000,19071,Lethal Heat Stress Index,24.224653244018555,26.215282440185547,28.138965320587157,28.563026027679445,29.056961059570312,27.0,no,no,si,si,si,2015-07-21,heat wave
2015-07-21T14:00:00.000000000,19071,UTCI,35.0309944152832,38.41116714477539,44.568051147460935,45.243866996765135,46.24216842651367,46.0,no,no,no,no,si,2015-07-21,heat wave
2015-07-21T14:00:00.000000000,19071,WBGT,24.383588790893555,26.580272674560547,29.34767875671387,29.68287586212158,30.4815673828125,30.0,no,no,no,no,si,2015-07-21,heat wave
2015-07-21T15:00:00.000000000,19072,Heat Index,34.51403045654297,36.122283935546875,42.215639686584474,42.7909697341919,43.90473175048828,40.6,no,no,si,si,si,2015-07-21,heat wave
2015-07-21T15:00:00.000000000,19072,Humidex,36.126319885253906,39.73323059082031,45.25355644226074,45.8101668548584,46.99644088745117,45.0,no,no,si,si,si,2015-07-21,heat wave
2015-07-21T15:00:00.000000000,19072,Lethal Heat Stress Index,24.028955459594727,25.911090850830078,27.9754337310791,28.38873950958252,29.00034523010254,27.0,no,no,si,si,si,2015-07-21,heat wave
2015-07-21T15:00:00.000000000,19072,UTCI,34.917564392089844,38.135616302490234,44.647780418395996,45.25174179077148,46.1788330078125,46.0,no,no,no,no,si,2015-07-21,heat wave
2015-07-21T15:00:00.000000000,19072,WBGT,24.206235885620117,26.341753005981445,29.155677604675294,29.47722480773926,30.128833770751953,30.0,no,no,no,no,si,2015-07-21,heat wave
2015-07-22T13:00:00.000000000,19076,Heat Index,34.65864181518555,36.06324005126953,42.88860950469971,43.72856231689453,45.053810119628906,40.6,no,no,si,si,si,2015-07-22,heat wave
2015-07-22T13:00:00.000000000,19076,Humidex,36.10525894165039,39.726776123046875,46.050012016296385,46.85899806976318,48.10794448852539,45.0,no,no,si,si,si,2015-07-22,heat wave
2015-07-22T13:00:00.000000000,19076,Lethal Heat Stress Index,24.13774871826172,25.972484588623047,28.466698360443115,28.8059969329834,29.649106979370117,27.0,no,no,si,si,si,2015-07-22,heat wave
2015-07-22T13:00:00.000000000,19076,UTCI,34.77959442138672,38.069114685058594,44.30899868011475,45.01509372711182,46.34583282470703,46.0,no,no,no,no,si,2015-07-22,heat wave
2015-07-22T13:00:00.000000000,19076,WBGT,24.202606201171875,26.355669021606445,29.637165451049803,30.044513187408448,30.672531127929688,30.0,no,no,no,si,si,2015-07-22,heat wave
2015-07-22T14:00:00.000000000,19077,Heat Index,34.288291931152344,35.66814422607422,42.644119834899904,43.43704254150391,44.69776916503906,40.6,no,no,si,si,si,2015-07-22,heat wave
2015-07-22T14:00:00.000000000,19077,Humidex,35.55954360961914,39.117835998535156,45.722144508361815,46.519085807800295,47.72627258300781,45.0,no,no,si,si,si,2015-07-22,heat wave
2015-07-22T14:00:00.000000000,19077,Lethal Heat Stress Index,23.695606231689453,25.38176727294922,28.083906745910646,28.49591257095337,29.39911651611328,27.0,no,no,si,si,si,2015-07-22,heat wave
2015-07-22T14:00:00.000000000,19077,UTCI,34.69302749633789,37.920509338378906,44.70066680908203,45.326811904907224,46.45805740356445,46.0,no,no,no,no,si,2015-07-22,heat wave
2015-07-22T14:00:00.000000000,19077,WBGT,23.86206817626953,25.9517879486084,29.41489315032959,29.84115718841553,30.502456665039062,30.0,no,no,no,no,si,2015-07-22,heat wave
2017-08-01T13:00:00.000000000,20240,Heat Index,34.135459899902344,35.690826416015625,41.737037658691406,42.56895347595215,44.03700256347656,40.6,no,no,si,si,si,2017-08-01,caso isolato
2017-08-01T13:00:00.000000000,20240,Humidex,35.5129508972168,38.640411376953125,44.705117797851564,45.577591247558594,47.04935836791992,45.0,no,no,no,si,si,2017-08-01,caso isolato
2017-08-01T13:00:00.000000000,20240,Lethal Heat Stress Index,23.39451026916504,24.87655258178711,27.443671798706053,27.88055995941162,28.465837478637695,27.0,no,no,si,si,si,2017-08-01,caso isolato
2017-08-01T13:00:00.000000000,20240,UTCI,35.57335662841797,38.48747253417969,44.48269958496094,45.37666576385498,46.64748764038086,46.0,no,no,no,no,si,2017-08-01,caso isolato
2017-08-01T13:00:00.000000000,20240,WBGT,23.768720626831055,25.6014404296875,28.825303840637204,29.29609010696411,30.058246612548828,30.0,no,no,no,no,si,2017-08-01,caso isolato
2017-08-03T12:00:00.000000000,20251,Heat Index,35.025054931640625,36.815589904785156,42.51162757873535,43.231585388183596,44.35650634765625,40.6,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T12:00:00.000000000,20251,Humidex,36.93222427368164,40.05099105834961,45.63375816345215,46.33003902435303,47.384117126464844,45.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T12:00:00.000000000,20251,Lethal Heat Stress Index,24.282150268554688,25.913803100585938,28.07934465408325,28.486756076812743,29.3845157623291,27.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T12:00:00.000000000,20251,UTCI,36.45731735229492,39.2606201171875,44.39145832061767,45.01999099731445,46.568206787109375,46.0,no,no,no,no,si,2017-08-03,heat wave
2017-08-03T12:00:00.000000000,20251,WBGT,24.617765426635742,26.467220306396484,29.382333564758298,29.751291122436523,30.359848022460938,30.0,no,no,no,no,si,2017-08-03,heat wave
2017-08-03T13:00:00.000000000,20252,Heat Index,35.46815490722656,37.22120666503906,43.3005464553833,44.077154273986814,45.4721794128418,40.6,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T13:00:00.000000000,20252,Humidex,37.30121612548828,40.27589416503906,46.30982646942139,47.084897193908695,48.50216293334961,45.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T13:00:00.000000000,20252,Lethal Heat Stress Index,24.16266441345215,25.68807601928711,27.970116806030273,28.438274269104006,29.227811813354492,27.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T13:00:00.000000000,20252,UTCI,37.31824493408203,39.95846939086914,45.743720054626465,46.49491836547852,47.89159393310547,46.0,no,no,no,si,si,2017-08-03,heat wave
2017-08-03T13:00:00.000000000,20252,WBGT,24.75358772277832,26.543209075927734,29.65857276916504,30.077350692749025,30.858688354492188,30.0,no,no,no,si,si,2017-08-03,heat wave
2017-08-03T14:00:00.000000000,20253,Heat Index,35.5601806640625,37.282222747802734,43.45869770050049,44.17594966888428,45.21055221557617,40.6,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T14:00:00.000000000,20253,Humidex,37.25626754760742,40.20274353027344,46.398251342773435,47.16295490264893,48.26280975341797,45.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T14:00:00.000000000,20253,Lethal Heat Stress Index,23.955904006958008,25.55108642578125,27.60892524719238,28.2072625541687,28.875940322875977,27.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T14:00:00.000000000,20253,UTCI,37.59798812866211,40.232906341552734,46.44389896392822,47.25213878631592,48.435665130615234,46.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T14:00:00.000000000,20253,WBGT,24.680355072021484,26.44890785217285,29.607711029052734,30.04857509613037,30.525760650634766,30.0,no,no,no,si,si,2017-08-03,heat wave
2017-08-03T15:00:00.000000000,20254,Heat Index,35.319908142089844,36.75843048095703,43.252942848205564,43.917019271850585,44.83457565307617,40.6,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T15:00:00.000000000,20254,Humidex,36.872718811035156,39.673614501953125,46.156002616882326,46.86134838104248,47.8378791809082,45.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T15:00:00.000000000,20254,Lethal Heat Stress Index,23.7548885345459,25.28377914428711,27.307710933685303,27.847431945800782,28.565980911254883,27.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T15:00:00.000000000,20254,UTCI,37.289058685302734,39.797515869140625,46.439419746398926,47.30226345062256,48.44661331176758,46.0,no,no,si,si,si,2017-08-03,heat wave
2017-08-03T15:00:00.000000000,20254,WBGT,24.460777282714844,26.190927505493164,29.452329444885255,29.828111267089845,30.38011932373047,30.0,no,no,no,no,si,2017-08-03,heat wave
2017-08-04T12:00:00.000000000,20257,Heat Index,35.000091552734375,36.94172668457031,41.97531528472901,42.826307983398436,44.22970199584961,40.6,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T12:00:00.000000000,20257,Humidex,37.17938995361328,40.321556091308594,45.1016544342041,45.9333158493042,47.29256057739258,45.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T12:00:00.000000000,20257,Lethal Heat Stress Index,24.52100372314453,26.117324829101562,27.941469383239745,28.332973308563233,29.10266876220703,27.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T12:00:00.000000000,20257,UTCI,36.41897201538086,39.1578254699707,43.8391393661499,44.61125583648682,46.08710861206055,46.0,no,no,no,no,si,2017-08-04,heat wave
2017-08-04T12:00:00.000000000,20257,WBGT,24.80413818359375,26.635665893554688,29.112872409820557,29.552367286682127,30.263565063476562,30.0,no,no,no,no,si,2017-08-04,heat wave
2017-08-04T13:00:00.000000000,20258,Heat Index,35.560401916503906,37.4779052734375,42.92390956878662,43.709657211303714,45.261566162109375,40.6,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T13:00:00.000000000,20258,Humidex,37.6872673034668,40.774513244628906,45.95041122436523,46.75027900695801,48.289371490478516,45.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T13:00:00.000000000,20258,Lethal Heat Stress Index,24.573976516723633,26.136798858642578,27.993825912475586,28.314176750183105,29.10300064086914,27.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T13:00:00.000000000,20258,UTCI,37.169898986816406,39.82754898071289,45.04559516906738,45.77578338623047,46.979515075683594,46.0,no,no,no,no,si,2017-08-04,heat wave
2017-08-04T13:00:00.000000000,20258,WBGT,25.040939331054688,26.848163604736328,29.50550603866577,29.911448669433593,30.732852935791016,30.0,no,no,no,no,si,2017-08-04,heat wave
2017-08-04T14:00:00.000000000,20259,Heat Index,35.76732635498047,37.493385314941406,43.45133895874023,44.2161722946167,45.4736328125,40.6,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T14:00:00.000000000,20259,Humidex,37.844425201416016,40.629173278808594,46.4290189743042,47.21187454223633,48.494266510009766,45.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T14:00:00.000000000,20259,Lethal Heat Stress Index,24.540569305419922,25.928207397460938,28.00036392211914,28.365057239532472,28.913089752197266,27.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T14:00:00.000000000,20259,UTCI,37.44972229003906,39.99694061279297,45.766837692260744,46.42175445556641,47.91486740112305,46.0,no,no,no,si,si,2017-08-04,heat wave
2017-08-04T14:00:00.000000000,20259,WBGT,25.102941513061523,26.754758834838867,29.716308784484863,30.118299503326416,30.78101348876953,30.0,no,no,no,si,si,2017-08-04,heat wave
2017-08-04T15:00:00.000000000,20260,Heat Index,35.488800048828125,36.98017501831055,43.3467622756958,43.98101852416992,44.91026306152344,40.6,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T15:00:00.000000000,20260,Humidex,37.51357650756836,40.22753143310547,46.307778930664064,46.96418651580811,47.917476654052734,45.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T15:00:00.000000000,20260,Lethal Heat Stress Index,24.396488189697266,25.763259887695312,27.894329357147218,28.272522659301757,28.747058868408203,27.0,no,no,si,si,si,2017-08-04,heat wave
2017-08-04T15:00:00.000000000,20260,UTCI,37.06104278564453,39.580360412597656,45.7870096206665,46.401754226684574,47.25593566894531,46.0,no,no,no,si,si,2017-08-04,heat wave
2017-08-04T15:00:00.000000000,20260,WBGT,24.9235782623291,26.542926788330078,29.6280725479126,29.972990036010742,30.462594985961914,30.0,no,no,no,no,si,2017-08-04,heat wave
2017-08-05T13:00:00.000000000,20264,Heat Index,35.665443420410156,37.531314849853516,44.20780506134033,45.76673248291016,48.107112884521484,40.6,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T13:00:00.000000000,20264,Humidex,38.07551193237305,41.326045989990234,47.4894718170166,48.91894790649414,50.94673538208008,45.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T13:00:00.000000000,20264,Lethal Heat Stress Index,25.299283981323242,26.957284927368164,29.662053108215332,30.349587306976318,31.236162185668945,27.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T13:00:00.000000000,20264,UTCI,36.066429138183594,39.010154724121094,44.37395095825195,45.33804084777832,46.85295104980469,46.0,no,no,no,no,si,2017-08-05,heat wave
2017-08-05T13:00:00.000000000,20264,WBGT,25.345596313476562,27.254718780517578,30.415963554382323,31.153438987731935,32.15385437011719,30.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T14:00:00.000000000,20265,Heat Index,35.77180862426758,37.65606689453125,44.38812427520752,45.7698473739624,47.91920471191406,40.6,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T14:00:00.000000000,20265,Humidex,38.08216857910156,41.3698616027832,47.55208625793457,48.85726699829102,50.784427642822266,45.0,no,no,si,si,si,2017-08-05,heat wave
